,T_ext,T1_L1,T2_L1,T3_L1,T4_L1,T5_L1,T6_L1,T7_L1,T8_L1,T9_L1,H1_L1,H2_L1,H3_L1,H4_L1,H5_L1,H6_L1,H7_L1,H8_L1,H9_L1,P1_L1,P2_L1,P3_L1,P4_L1,P5_L1,P6_L1,P7_L1,P8_L1,P9_L1,T1_L2,T2_L2,T3_L2,T4_L2,T9_L2,H1_L2,H2_L2,H3_L2,H4_L2,H9_L2,P1_L2,P2_L2,P3_L2,P4_L2,P9_L2,T7_L2,H7_L2,P7_L2
2023-12-05 23:00:00,276.3382352941176,299.45,340.06764705882347,277.93823529411765,272.979219714028,272.979219714028,272.979219714028,263.17352941176466,263.17352941176466,263.17352941176466,480258.6403534651,510537.42973638343,211640.95482923958,211640.95482923958,199583.46235478763,430992.32739520655,199583.46235478763,430992.32739520655,435128.72095358034,2650451.693701015,4155882.352941177,4155882.352941177,3469411.764705882,3469411.764705882,3469411.764705882,2650451.693701015,2650451.693701015,2650451.693701015,269.45,342.8382352941176,263.17352941176466,,239.26764705882889,467176.7872589222,526084.2662716943,199583.46235478763,,436390.55068498396,1250332.7518390953,2650451.693701015,2650451.693701015,,1250332.7518390953,239.2676470588235,199583.46235478763,1250332.7518390953
2023-12-06 00:00:00,275.38124999999997,300.30625,339.7625,276.16875,273.2432357271792,273.2432357271792,273.2432357271792,262.88124999999997,262.88124999999997,262.88124999999997,481468.99054241896,511203.35331318167,207113.19359866207,207113.19359866207,200227.6711303024,430838.8518897511,200227.6711303024,430838.8518897511,435211.3050945925,2628464.2470317287,4041250.0,4041250.0,3493750.0,3493750.0,3493750.0,2628464.2470317287,2628464.2470317287,2628464.2470317287,269.73749999999995,343.65625,262.88124999999997,,238.93750000000196,467655.0989449713,527094.373990404,200227.6711303024,,436344.74729874707,1236035.2713402521,2628464.2470317287,2628464.2470317287,,1236035.2713402521,238.93749999999997,200227.6711303024,1236035.2713402521
2023-12-06 01:00:00,275.45,300.41875,338.3375,276.67499999999995,273.0399602287267,273.0399602287267,273.0399602287267,262.8375,262.8375,262.8375,481631.99357723637,509666.3210935873,208454.86956946933,208454.86956946933,199731.5379103354,430957.2425641455,199731.5379103354,430957.2425641455,435223.48848064046,2625184.569594905,4031875.0,4031875.0,3475000.0,3475000.0,3475000.0,2625184.569594905,2625184.569594905,2625184.569594905,269.325,343.31874999999997,262.8375,,239.15000000000228,467126.7075001736,526774.5947060256,199731.5379103354,,436374.3906403317,1245223.961946191,2625184.569594905,2625184.569594905,,1245223.961946191,239.14999999999998,199731.5379103354,1245223.961946191
2023-12-06 02:00:00,275.47499999999997,300.71875,340.54999999999995,276.66875,272.9924129278075,272.9924129278075,272.9924129278075,262.3375,262.3375,262.3375,482403.2177902373,512145.8959639553,208433.2689036854,208433.2689036854,199615.6185220214,430984.71810620045,199615.6185220214,430984.71810620045,435359.46160080604,2587914.879979943,4035625.0000000005,4035625.0000000005,3470624.9999999995,3470624.9999999995,3470624.9999999995,2587914.879979943,2587914.879979943,2587914.879979943,269.29999999999995,341.04375,262.3375,,239.18750000000628,467079.65880462166,524741.0080145706,199615.6185220214,,436379.56115072814,1246850.7131346613,2587914.879979943,2587914.879979943,,1246850.7131346613,239.18749999999997,199615.6185220214,1246850.7131346613
2023-12-06 03:00:00,276.0441176470588,303.1441176470588,343.8617647058823,276.8382352941176,273.2281174923565,273.2281174923565,273.2281174923565,261.76176470588234,261.76176470588234,261.76176470588234,485533.5518134899,515900.7656908935,208883.91269201643,208883.91269201643,200190.7412547258,430847.7088558126,200190.7412547258,430847.7088558126,435508.6844663144,2545481.2056682194,4033529.411764706,4033529.411764706,3492352.9411764713,3492352.9411764713,3492352.9411764713,2545481.2056682194,2545481.2056682194,2545481.2056682194,270.54999999999995,341.1441176470588,261.76176470588234,,238.95000000000627,468434.706944127,525180.2289308987,200190.7412547258,,436346.5071747647,1236574.3929424724,2545481.2056682194,2545481.2056682194,,1236574.3929424724,238.95,200190.7412547258,1236574.3929424724
2023-12-06 04:00:00,276.61875,302.61249999999995,344.26874999999995,278.14374999999995,273.0399602287267,273.0399602287267,273.0399602287267,263.28125,263.28125,263.28125,483650.6214275482,514967.70811271656,212131.18124013834,212131.18124013834,199731.5379103354,430957.2425641455,199731.5379103354,430957.2425641455,435097.7591443689,2658589.090481839,4197500.0,4197500.0,3475000.0,3475000.0,3475000.0,2658589.090481839,2658589.090481839,2658589.090481839,268.4,343.8125,263.28125,,238.97500000000906,466334.0964357292,527019.4069208811,199731.5379103354,,436350.0208782468,1237653.1567705865,2658589.090481839,2658589.090481839,,1237653.1567705865,238.97499999999997,199731.5379103354,1237653.1567705865
2023-12-06 05:00:00,276.93125,301.4375,343.9375,278.79999999999995,272.9992081045862,272.9992081045862,272.9992081045862,264.04375,264.04375,264.04375,481668.8007270783,513803.0976861756,213763.95669748294,213763.95669748294,199632.1820468758,430980.7964784907,199632.1820468758,430980.7964784907,434870.39979012974,2716713.6148835905,4289375.0,4289375.0,3471250.0,3471250.0,3471250.0,2716713.6148835905,2716713.6148835905,2716713.6148835905,268.44374999999997,344.95624999999995,264.04375,,238.95625000000388,466388.0424747186,527741.361445909,199632.1820468758,,436347.3863568068,1236844.0188149544,2716713.6148835905,2716713.6148835905,,1236844.0188149544,238.95624999999998,199632.1820468758,1236844.0188149544
2023-12-06 06:00:00,277.23749999999995,299.0125,340.88124999999997,279.6875,273.0671102967681,273.0671102967681,273.0671102967681,264.45624999999995,264.45624999999995,264.45624999999995,478572.3850358257,509571.40936442884,216060.69862185084,216060.69862185084,199797.75111635687,430941.5169548021,199797.75111635687,430941.5169548021,434741.3247992999,2748542.988747702,4370000.0,4370000.0,3477500.0,3477500.0,3477500.0,2748542.988747702,2748542.988747702,2748542.988747702,267.48749999999995,344.97499999999997,264.45624999999995,,239.20000000000397,465307.03841439576,527513.5802413754,199797.75111635687,,436381.2806019467,1247393.3118476127,2748542.988747702,2748542.988747702,,1247393.3118476127,239.2,199797.75111635687,1247393.3118476127
2023-12-06 07:00:00,277.00624999999997,297.5875,338.50624999999997,279.28749999999997,273.0263797924788,273.0263797924788,273.0263797924788,264.17499999999995,264.17499999999995,264.17499999999995,477236.6396728752,507917.9573106514,215164.7346571348,215164.7346571348,199698.4241013796,430965.098468707,199698.4241013796,430965.098468707,434829.79819669,2726811.706078642,4247500.0,4247500.0,3473749.9999999995,3473749.9999999995,3473749.9999999995,2726811.706078642,2726811.706078642,2726811.706078642,267.76874999999995,344.43125,264.17499999999995,,239.31250000000594,465511.58975500305,527122.8944525308,199698.4241013796,,436396.6643791478,1252284.5440876523,2726811.706078642,2726811.706078642,,1252284.5440876523,239.31249999999997,199698.4241013796,1252284.5440876523
2023-12-06 08:00:00,277.1676470588235,301.5676470588235,342.67352941176466,279.2205882352941,273.01119739233025,273.01119739233025,273.01119739233025,264.17941176470583,264.17941176470583,264.17941176470583,481689.17049014743,512142.49787242286,214871.96913590402,214871.96913590402,199661.4088572034,430973.8731539361,199661.4088572034,430973.8731539361,434828.42587863334,2727151.6143958755,4313529.411764706,4313529.411764706,3472352.9411764704,3472352.9411764704,3472352.9411764704,2727151.6143958755,2727151.6143958755,2727151.6143958755,268.45588235294116,344.33235294117645,264.17941176470583,,239.53823529413054,466042.081031139,527018.4734253197,199661.4088572034,,436427.0355879167,1262141.6435039602,2727151.6143958755,2727151.6143958755,,1262141.6435039602,239.5382352941176,199661.4088572034,1262141.6435039602
2023-12-06 09:00:00,278.26874999999995,296.33124999999995,339.49375,280.4375,273.18233774279383,273.18233774279383,273.18233774279383,264.73749999999995,264.73749999999995,264.73749999999995,475258.9084396168,507723.64559881313,218099.95378469696,218099.95378469696,200078.94370828147,430874.4778053121,200078.94370828147,430874.4778053121,434650.83029330225,2770400.8243579157,4395625.0,4395625.0,3488125.0,3488125.0,3488125.0,2770400.8243579157,2770400.8243579157,2770400.8243579157,267.86875,346.88124999999997,264.73749999999995,,238.9937499999952,465805.88327148376,529308.2343684371,200078.94370828147,,436352.6508612065,1238462.6853218505,2770400.8243579157,2770400.8243579157,,1238462.6853218505,238.99374999999998,200078.94370828147,1238462.6853218505
2023-12-06 10:00:00,281.11875,296.48125,342.49375,281.75,273.1958768851668,273.1958768851668,273.1958768851668,265.04999999999995,265.04999999999995,265.04999999999995,475116.9977383173,509618.3978383986,221472.98905241437,221472.98905241437,200112.00255017373,430866.5689893575,200112.00255017373,430866.5689893575,434547.88546742866,2794836.320954703,4576250.0,4576250.0,3489374.9999999995,3489374.9999999995,3489374.9999999995,2794836.320954703,2794836.320954703,2794836.320954703,267.29375,346.19374999999997,265.04999999999995,,239.17500000000555,465133.53227340657,528411.7045738302,200112.00255017373,,436377.8396730166,1246308.288602925,2794836.320954703,2794836.320954703,,1246308.288602925,239.17499999999998,200112.00255017373,1246308.288602925
2023-12-06 11:00:00,286.30625,297.0875,346.11249999999995,283.525,273.22970909556466,273.22970909556466,273.22970909556466,264.9625,264.9625,264.9625,475897.5483772409,512180.0895517526,226227.93084240216,226227.93084240216,200194.6288885999,430846.77681434853,200194.6288885999,430846.77681434853,434576.9657311828,2787978.5347989686,4770000.0,4770000.0,3492499.9999999995,3492499.9999999995,3492499.9999999995,2787978.5347989686,2787978.5347989686,2787978.5347989686,267.41249999999997,346.3375,264.9625,,238.93750000000196,465396.30300277116,528612.8491267245,200194.6288885999,,436344.74729874707,1236035.2713402521,2787978.5347989686,2787978.5347989686,,1236035.2713402521,238.93749999999997,200194.6288885999,1236035.2713402521
2023-12-06 12:00:00,283.05625,296.91249999999997,347.8375,284.16249999999997,273.0806799329322,273.0806799329322,273.0806799329322,264.79375,264.79375,264.79375,475865.82256427023,513496.2266139181,227933.78368707595,227933.78368707595,199830.85052329328,430933.64724966127,199830.85052329328,430933.64724966127,434632.4870622244,2774787.6202156427,4853750.0,4853750.0,3478750.0,3478750.0,3478750.0,2774787.6202156427,2774787.6202156427,2774787.6202156427,268.275,346.0125,264.79375,,239.25625000000164,466040.07288289675,528379.4171404077,199830.85052329328,,436388.9930397064,1249837.1624703645,2774787.6202156427,2774787.6202156427,,1249837.1624703645,239.25624999999997,199830.85052329328,1249837.1624703645
2023-12-06 13:00:00,283.01874999999995,297.7205882352941,348.65,283.8875,273.08746340250497,273.08746340250497,273.08746340250497,263.8735294117647,263.8735294117647,263.8735294117647,477675.6385484114,514821.5940351165,227212.51623612683,227212.51623612683,199847.39842990067,430929.71067189344,199847.39842990067,430929.71067189344,434922.41100649757,2703658.02555915,4810625.0,4810625.0,3479375.0000000005,3479375.0000000005,3479375.0000000005,2703658.02555915,2703658.02555915,2703658.02555915,268.09375,345.325,263.8735294117647,,239.1937500000058,465901.9805924605,528221.2966413643,199847.39842990067,,436380.42112968396,1247121.9907163451,2703658.02555915,2703658.02555915,,1247121.9907163451,239.19374999999997,199847.39842990067,1247121.9907163451
2023-12-06 14:00:00,282.9285714285714,296.41153846153844,349.12692307692305,284.5642857142857,273.210379139595,273.210379139595,273.210379139595,264.61923076923074,264.61923076923074,264.61923076923074,475468.32368851756,514414.1536963563,228971.2093332991,228971.2093332991,200147.41746807162,430858.09015092696,200147.41746807162,430858.09015092696,434689.13195306703,2761193.8740546275,4925000.0,4925000.0,3490714.285714286,3490714.285714286,3490714.285714286,2761193.8740546275,2761193.8740546275,2761193.8740546275,269.47142857142853,347.2857142857143,264.61923076923074,,238.99285714286106,467363.8196125238,529794.9874191264,200147.41746807162,,436352.5257268644,1238424.1274848003,2761193.8740546275,2761193.8740546275,,1238424.1274848003,238.99285714285713,200147.41746807162,1238424.1274848003
2023-12-06 15:00:00,282.25624999999997,296.35625,348.3875,284.29375,273.08746340250497,273.08746340250497,273.08746340250497,264.72499999999997,264.72499999999997,264.72499999999997,475299.9251029628,513703.34464234405,228203.65582035863,228203.65582035863,199847.39842990067,430929.71067189344,199847.39842990067,430929.71067189344,434654.8954710305,2769426.6710356064,4905625.0,4905625.0,3479375.0000000005,3479375.0000000005,3479375.0000000005,2769426.6710356064,2769426.6710356064,2769426.6710356064,268.55625,347.35625,264.72499999999997,,239.23125000000903,466329.4063012389,529804.767692675,199847.39842990067,,436385.57036044844,1248750.5708989874,2769426.6710356064,2769426.6710356064,,1248750.5708989874,239.23125,199847.39842990067,1248750.5708989874
2023-12-06 16:00:00,281.69374999999997,296.31874999999997,346.45624999999995,283.63124999999997,273.12814535797366,273.12814535797366,273.12814535797366,264.79999999999995,264.79999999999995,264.79999999999995,475182.1372932305,512158.2541152185,226430.30517517112,226430.30517517112,199946.66075228524,430906.0670510598,199946.66075228524,430906.0670510598,434630.4438773256,2775275.3558116592,4819375.0,4819375.0,3483124.9999999995,3483124.9999999995,3483124.9999999995,2775275.3558116592,2775275.3558116592,2775275.3558116592,268.47499999999997,346.46875,264.79999999999995,,239.13750000000863,466307.7779332819,528845.888398103,199946.66075228524,,436372.6630864676,1244682.05975297,2775275.3558116592,2775275.3558116592,,1244682.05975297,239.1375,199946.66075228524,1244682.05975297
2023-12-06 17:00:00,280.54999999999995,296.5029411764706,344.2029411764706,282.0205882352941,273.1771600660732,273.1771600660732,273.1771600660732,264.4911764705882,264.4911764705882,264.4911764705882,475699.3182300792,511116.1925648707,222132.79648669396,222132.79648669396,200066.3023067801,430877.5005481548,200066.3023067801,430877.5005481548,434730.19724301517,2751250.4686362804,4634117.647058824,4634117.647058824,3487647.058823529,3487647.058823529,3487647.058823529,2751250.4686362804,2751250.4686362804,2751250.4686362804,268.7029411764706,347.19117647058823,264.4911764705882,,239.1911764705965,466496.7499472809,529773.6156111716,200066.3023067801,,436380.06708206254,1247010.2829088825,2751250.4686362804,2751250.4686362804,,1247010.2829088825,239.19117647058823,200066.3023067801,1247010.2829088825
2023-12-06 18:00:00,280.25624999999997,298.66249999999997,345.64374999999995,281.73749999999995,273.12136727617394,273.12136727617394,273.12136727617394,264.14374999999995,264.14374999999995,264.14374999999995,478476.6372625108,513003.3096926629,221368.2726703663,221368.2726703663,199930.12001896146,430910.01053015294,199930.12001896146,430910.01053015294,434839.50469207123,2724404.9101500483,4611250.0,4611250.0,3482500.0000000005,3482500.0000000005,3482500.0000000005,2724404.9101500483,2724404.9101500483,2724404.9101500483,268.58124999999995,346.70624999999995,264.14374999999995,,238.67500000000467,466691.7785032233,529480.3436085164,199930.12001896146,,436307.3251778369,1224753.74243999,2724404.9101500483,2724404.9101500483,,1224753.74243999,238.67499999999998,199930.12001896146,1224753.74243999
2023-12-06 19:00:00,280.0125,295.275,342.0,282.3375,273.1552487177838,273.1552487177838,273.1552487177838,264.84999999999997,264.84999999999997,264.84999999999997,473936.0664765733,508606.2159595207,223066.32063649947,223066.32063649947,200012.81175778474,430890.28163140145,200012.81175778474,430890.28163140145,434614.0620025168,2779179.5013293163,4624375.0,4624375.0,3485625.0000000005,3485625.0000000005,3485625.0000000005,2779179.5013293163,2779179.5013293163,2779179.5013293163,269.34375,347.18125,264.84999999999997,,239.38125000000673,467004.2061123364,529550.0682016667,200012.81175778474,,436405.98457419564,1255280.5880264565,2779179.5013293163,2779179.5013293163,,1255280.5880264565,239.38124999999997,200012.81175778474,1255280.5880264565
2023-12-06 20:00:00,279.31874999999997,297.65,343.01874999999995,280.89374999999995,273.202645114767,273.202645114767,273.202645114767,263.79375,263.79375,263.79375,477672.3485236031,511128.13265682576,219236.27424534623,219236.27424534623,200128.53018992607,430862.6128555635,200128.53018992607,430862.6128555635,434946.5378946349,2697554.9351882627,4475000.0,4475000.0,3490000.0,3490000.0,3490000.0,2697554.9351882627,2697554.9351882627,2697554.9351882627,269.61875,345.20624999999995,263.79375,,239.39375000000754,467264.18151672895,528146.5484959426,200128.53018992607,,436407.6725437043,1255825.8909392802,2697554.9351882627,2697554.9351882627,,1255825.8909392802,239.39374999999998,200128.53018992607,1255825.8909392802
2023-12-06 21:00:00,277.26176470588234,299.18529411764706,340.90882352941173,278.6441176470588,273.13890870314145,273.13890870314145,273.13890870314145,263.27941176470586,263.27941176470586,263.27941176470586,479868.00588175375,510846.2773553175,213434.19102894978,213434.19102894978,199972.92887613058,430899.80151407875,199972.92887613058,430899.80151407875,435098.28988587274,2658450.073887333,4230000.0,4230000.0,3484117.647058823,3484117.647058823,3484117.647058823,2658450.073887333,2658450.073887333,2658450.073887333,269.3205882352941,344.10294117647055,263.27941176470586,,239.255882352949,467058.1078809162,527318.2055570693,199972.92887613058,,436388.94276499265,1249821.1781303738,2658450.073887333,2658450.073887333,,1249821.1781303738,239.25588235294114,199972.92887613058,1249821.1781303738
2023-12-06 22:00:00,276.03125,301.0125,340.1875,277.41249999999997,273.0806799329322,273.0806799329322,273.0806799329322,262.86875,262.86875,262.86875,482257.3892256432,511162.9851035692,210314.67580070524,210314.67580070524,199830.85052329328,430933.64724966127,199830.85052329328,430933.64724966127,435214.7907822431,2627526.8905206337,4100625.0,4100625.0,3478750.0,3478750.0,3478750.0,2627526.8905206337,2627526.8905206337,2627526.8905206337,269.40625,343.25624999999997,262.86875,,239.10625000000218,467232.1274727996,526692.3051083174,199830.85052329328,,436368.33534680464,1243328.0656369696,2627526.8905206337,2627526.8905206337,,1243328.0656369696,239.10625,199830.85052329328,1243328.0656369696
2023-12-06 23:00:00,275.7125,303.72499999999997,343.98125,276.66875,273.08746340250497,273.08746340250497,273.08746340250497,262.01874999999995,262.01874999999995,262.01874999999995,485946.72848453146,516244.4996691901,208469.9870972353,208469.9870972353,199847.39842990067,430929.71067189344,199847.39842990067,430929.71067189344,435443.0400696858,2564358.4880249547,4008750.0,4008750.0,3479375.0000000005,3479375.0000000005,3479375.0000000005,2564358.4880249547,2564358.4880249547,2564358.4880249547,269.21875,340.1875,262.01874999999995,,239.42500000000481,466855.7411436418,524053.49114933365,199847.39842990067,,436411.8835601754,1257189.9128177285,2564358.4880249547,2564358.4880249547,,1257189.9128177285,239.42499999999998,199847.39842990067,1257189.9128177285
2023-12-07 00:00:00,275.0676470588235,300.4441176470588,338.70882352941175,276.07941176470587,273.09424597343514,273.09424597343514,273.09424597343514,262.9323529411765,262.9323529411765,262.9323529411765,481575.1929758776,510011.26995006524,206880.79320520253,206880.79320520253,199863.94513942188,430925.77294396365,199863.94513942188,430925.77294396365,435197.0154651695,2632298.9267073106,4040588.2352941176,4040588.2352941176,3480000.0000000005,3480000.0000000005,3480000.0000000005,2632298.9267073106,2632298.9267073106,2632298.9267073106,269.29705882352937,342.7323529411765,262.9323529411765,,239.10882352941582,467124.5134103951,526118.4462747222,199863.94513942188,,436368.69222673745,1243439.529945636,2632298.9267073106,2632298.9267073106,,1243439.529945636,239.10882352941172,199863.94513942188,1243439.529945636
2023-12-07 01:00:00,274.29375,301.1375,340.49375,274.6875,273.12814535797366,273.12814535797366,273.12814535797366,262.38124999999997,262.38124999999997,262.38124999999997,482823.1382875116,512399.15037489566,203339.22344900577,203339.22344900577,199946.66075228524,430906.0670510598,199946.66075228524,430906.0670510598,435347.8023599089,2591160.4231672063,3999375.0,3999375.0,3483124.9999999995,3483124.9999999995,3483124.9999999995,2591160.4231672063,2591160.4231672063,2591160.4231672063,269.44374999999997,342.48125,262.38124999999997,,238.93125000001797,467374.02683736297,526184.8421030754,199946.66075228524,,436343.8666049126,1235765.775602923,2591160.4231672063,2591160.4231672063,,1235765.775602923,238.93124999999998,199946.66075228524,1235765.775602923
2023-12-07 02:00:00,273.36249999999995,301.23125,339.15625,273.45624999999995,272.978819866563,272.978819866563,272.978819866563,262.70624999999995,262.70624999999995,262.70624999999995,482641.09906732553,510996.24513483094,200238.20964190792,200238.20964190792,199582.48785450435,430992.55791208486,199582.48785450435,430992.55791208486,435259.7616022307,2615363.5060389796,3986875.0,3986875.0,3469375.0,3469375.0,3469375.0,2615363.5060389796,2615363.5060389796,2615363.5060389796,269.9,342.4625,262.70624999999995,,239.15000000000228,467685.10103994235,525975.3514744295,199582.48785450435,,436374.3906403317,1245223.961946191,2615363.5060389796,2615363.5060389796,,1245223.961946191,239.14999999999998,199582.48785450435,1245223.961946191
2023-12-07 03:00:00,274.01874999999995,301.35625,340.53749999999997,274.0125,273.22294444046594,273.22294444046594,273.22294444046594,262.33124999999995,262.33124999999995,262.33124999999995,483105.7417388038,512366.7089171244,201614.77048229158,201614.77048229158,200178.10599175794,430850.7375506106,200178.10599175794,430850.7375506106,435361.1234954643,2587451.4739143853,4008750.0,4008750.0,3491875.0000000005,3491875.0000000005,3491875.0000000005,2587451.4739143853,2587451.4739143853,2587451.4739143853,270.69374999999997,342.8375,262.33124999999995,,239.0250000000069,468529.34926973504,526577.8804176564,200178.10599175794,,436357.02407559124,1239812.7678817357,2587451.4739143853,2587451.4739143853,,1239812.7678817357,239.02499999999998,200178.10599175794,1239812.7678817357
2023-12-07 04:00:00,274.75588235294117,307.8205882352941,345.74411764705883,274.81470588235294,273.1899041752093,273.1899041752093,273.1899041752093,262.50882352941176,262.50882352941176,262.50882352941176,489958.37029701576,518291.007967969,203663.6026769821,203663.6026769821,200097.4183526891,430870.0587401685,200097.4183526891,430870.0587401685,435313.5443261681,2600641.3244178565,4000000.0,4000000.0,3488823.529411765,3488823.529411765,3488823.529411765,2600641.3244178565,2600641.3244178565,2600641.3244178565,268.80294117647054,341.4205882352941,262.50882352941176,,239.30882352941555,466522.0327349264,525025.4563740523,200097.4183526891,,436396.1642407101,1252124.4765931233,2600641.3244178565,2600641.3244178565,,1252124.4765931233,239.30882352941174,200097.4183526891,1252124.4765931233
2023-12-07 05:00:00,275.36249999999995,302.03749999999997,340.19374999999997,276.3125,273.18910776126586,273.18910776126586,273.18910776126586,263.775,263.775,263.775,482577.47166727664,511621.36614640016,207478.59618222623,207478.59618222623,200095.4737231633,430870.5239725985,200095.4737231633,430870.5239725985,434952.18519838294,2696122.033382973,4049375.0,4049375.0,3488750.0000000005,3488750.0000000005,3488750.0000000005,2696122.033382973,2696122.033382973,2696122.033382973,268.5,345.05625,263.775,,238.79375000000485,466541.2932758483,528003.6453536378,200095.4737231633,,436324.36400213104,1229847.8342972375,2696122.033382973,2696122.033382973,,1229847.8342972375,238.79375,200095.4737231633,1229847.8342972375
2023-12-07 06:00:00,275.91875,300.72499999999997,339.66875,277.7,273.1010276459948,273.1010276459948,273.1010276459948,264.39374999999995,264.39374999999995,264.39374999999995,480551.7715225558,510338.4638630579,211044.84083793964,211044.84083793964,199880.49065247312,430921.8340658479,199880.49065247312,430921.8340658479,434761.1595037248,2743702.8950815126,4126874.9999999995,4126874.9999999995,3480625.0,3480625.0,3480625.0,2743702.8950815126,2743702.8950815126,2743702.8950815126,267.75624999999997,345.22499999999997,264.39374999999995,,239.0062500000069,465688.69161467114,527808.5656055587,199880.49065247312,,436354.40166088834,1239002.5880787561,2743702.8950815126,2743702.8950815126,,1239002.5880787561,239.00624999999997,199880.49065247312,1239002.5880787561
2023-12-07 07:00:00,275.9911764705882,296.7911764705882,336.2735294117647,278.0970588235294,272.9856168485579,272.9856168485579,272.9856168485579,264.5676470588235,264.5676470588235,264.5676470588235,475951.56941253727,505883.2806299037,212021.2562666987,212021.2562666987,199599.0537914361,430988.6385840583,199599.0537914361,430988.6385840583,434705.7247344993,2757185.243453095,4187058.8235294116,4187058.8235294116,3469999.9999999995,3469999.9999999995,3469999.9999999995,2757185.243453095,2757185.243453095,2757185.243453095,267.73235294117643,345.3147058823529,264.5676470588235,,239.29117647059613,465489.317284044,527796.447180489,199599.0537914361,,436393.76112976077,1251356.3627465824,2757185.243453095,2757185.243453095,,1251356.3627465824,239.2911764705882,199599.0537914361,1251356.3627465824
2023-12-07 08:00:00,275.91875,296.29999999999995,335.125,277.9375,273.0399602287267,273.0399602287267,273.0399602287267,264.36875,264.36875,264.36875,475589.5002594945,504655.6091409833,211609.49545240484,211609.49545240484,199731.5379103354,430957.2425641455,199731.5379103354,430957.2425641455,434769.0654895527,2741768.6062984923,4175625.0,4175625.0,3475000.0,3475000.0,3475000.0,2741768.6062984923,2741768.6062984923,2741768.6062984923,267.68125,343.775,264.36875,,239.45000000000772,465340.4766566538,526330.1927936096,199731.5379103354,,436415.2432069478,1258281.9170463425,2741768.6062984923,2741768.6062984923,,1258281.9170463425,239.45,199731.5379103354,1258281.9170463425
2023-12-07 09:00:00,276.15,299.2125,338.275,277.6375,273.03317046101637,273.03317046101637,273.03317046101637,263.85625,263.85625,263.85625,479363.7307447424,508634.80349439546,210860.1779397613,210860.1779397613,199714.98160686783,430961.1710914172,199714.98160686783,430961.1710914172,434927.65014539147,2702335.301307549,4138750.0000000005,4138750.0000000005,3474375.0,3474375.0,3474375.0,2702335.301307549,2702335.301307549,2702335.301307549,267.575,342.96875,263.85625,,239.45000000000772,465236.64556291135,525810.0398690155,199714.98160686783,,436415.2432069478,1258281.9170463425,2702335.301307549,2702335.301307549,,1258281.9170463425,239.45,199714.98160686783,1258281.9170463425
2023-12-07 10:00:00,276.6875,296.575,337.05625,278.49375,273.13492254276275,273.13492254276275,273.13492254276275,265.03125,265.03125,265.03125,475243.1789811463,506349.8729040194,213018.650389028,213018.650389028,199963.20029221562,430902.1224216618,199963.20029221562,430902.1224216618,434554.1337550655,2793365.756367785,4235000.0,4235000.0,3483750.0,3483750.0,3483750.0,2793365.756367785,2793365.756367785,2793365.756367785,268.5125,347.23749999999995,265.03125,,238.97500000000906,466443.4471801027,529499.577580327,199963.20029221562,,436350.0208782468,1237653.1567705865,2793365.756367785,2793365.756367785,,1237653.1567705865,238.97499999999997,199963.20029221562,1237653.1567705865
2023-12-07 11:00:00,277.87142857142857,297.2571428571428,338.00714285714287,279.38571428571424,273.0864943904484,273.0864943904484,273.0864943904484,264.5357142857143,264.5357142857143,264.5357142857143,476512.1897586749,507212.34924440976,215411.87208658195,215411.87208658195,199845.03451654772,430930.2731105636,199845.03451654772,430930.2731105636,434715.9622418501,2754705.8469939157,4261428.571428572,4261428.571428572,3479285.7142857146,3479285.7142857146,3479285.7142857146,2754705.8469939157,2754705.8469939157,2754705.8469939157,268.48571428571427,346.45,264.5357142857143,,238.99285714286106,466406.5380916541,528984.6134798002,199845.03451654772,,436352.5257268644,1238424.1274848003,2754705.8469939157,2754705.8469939157,,1238424.1274848003,238.99285714285713,199845.03451654772,1238424.1274848003
2023-12-07 12:00:00,278.91875,296.75,339.81874999999997,280.18125,273.1078084204565,273.1078084204565,273.1078084204565,264.42499999999995,264.42499999999995,264.42499999999995,476045.3179202832,508075.196397088,217378.81787375227,217378.81787375227,199897.0349696693,430917.89403752366,199897.0349696693,430917.89403752366,434751.25461339025,2746122.1610543206,4398750.0,4398750.0,3481250.0,3481250.0,3481250.0,2746122.1610543206,2746122.1610543206,2746122.1610543206,268.24375,345.93125,264.42499999999995,,239.05625000000327,466132.4985065983,528516.7840074995,199897.0349696693,,436361.38466931926,1241163.9362879707,2746122.1610543206,2746122.1610543206,,1241163.9362879707,239.05624999999998,199897.0349696693,1241163.9362879707
2023-12-07 13:00:00,279.95,296.15,341.08529411764704,280.9323529411765,273.1261518976305,273.1261518976305,273.1261518976305,264.25588235294117,264.25588235294117,264.25588235294117,475530.3830323555,508761.9103207906,219322.63443759686,219322.63443759686,199941.79595462824,430907.2270172595,199941.79595462824,430907.2270172595,434804.5607239444,2733048.2894019773,4487058.823529411,4487058.823529411,3482941.176470588,3482941.176470588,3482941.176470588,2733048.2894019773,2733048.2894019773,2733048.2894019773,268.0441176470588,345.88529411764705,264.25588235294117,,239.020588235298,465960.0897976708,528570.2631705418,199941.79595462824,,436356.4074455202,1239622.1021760972,2733048.2894019773,2733048.2894019773,,1239622.1021760972,239.0205882352941,199941.79595462824,1239622.1021760972
